Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,(case) channel,(case) department,(case) group,(case) responsible,concept:instance,concept:name,lifecycle:transition,org:group
case-5895,T02 Check confirmation of receipt-complete,Resource04,2011/03/01 20:41:06.681,Variant 1,1,Internet,General,,Resource04,task-14699,T02 Check confirmation of receipt,complete,Group 4
case-5895,T04 Determine confirmation of receipt-complete,Resource04,2011/03/01 20:41:16.464,Variant 1,1,Internet,General,,Resource04,task-14701,T04 Determine confirmation of receipt,complete,Group 3
case-5895,T05 Print and send confirmation of receipt-complete,admin1,2011/03/02 00:11:11.656,Variant 1,1,Internet,General,,Resource04,task-14702,T05 Print and send confirmation of receipt,complete,Group 2
case-5895,T06 Determine necessity of stop advice-complete,Resource04,2011/03/03 01:06:16.190,Variant 1,1,Internet,General,,Resource04,task-14700,T06 Determine necessity of stop advice,complete,Group 1
case-5895,T10 Determine necessity to stop indication-complete,Resource04,2011/03/03 01:06:32.002,Variant 1,1,Internet,General,,Resource04,task-15002,T10 Determine necessity to stop indication,complete,Group 1
case-5897,Confirmation of receipt-complete,Resource06,2011/03/16 20:31:40.766,Variant 5,5,Internet,General,Group 10,Resource52,task-11355,Confirmation of receipt,complete,EMPTY
case-5897,T02 Check confirmation of receipt-complete,Resource06,2011/03/16 20:32:51.310,Variant 5,5,Internet,General,Group 10,Resource52,task-16409,T02 Check confirmation of receipt,complete,Group 4
case-5897,T04 Determine confirmation of receipt-complete,Resource06,2011/03/16 20:33:03.326,Variant 5,5,Internet,General,Group 10,Resource52,task-16412,T04 Determine confirmation of receipt,complete,Group 3
case-5897,T06 Determine necessity of stop advice-complete,Resource06,2011/03/16 20:34:56.807,Variant 5,5,Internet,General,Group 10,Resource52,task-16410,T06 Determine necessity of stop advice,complete,Group 1
case-5897,T10 Determine necessity to stop indication-complete,Resource06,2011/03/16 20:35:21.411,Variant 5,5,Internet,General,Group 10,Resource52,task-16414,T10 Determine necessity to stop indication,complete,Group 1
case-5897,T05 Print and send confirmation of receipt-complete,admin1,2011/03/16 22:38:34.942,Variant 5,5,Internet,General,Group 10,Resource52,task-16413,T05 Print and send confirmation of receipt,complete,Group 2
case-5919,Confirmation of receipt-complete,Resource01,2011/02/18 19:56:02.026,Variant 1,1,Internet,General,,Resource11,task-11512,Confirmation of receipt,complete,EMPTY
case-5919,T02 Check confirmation of receipt-complete,Resource01,2011/02/18 19:56:50.315,Variant 1,1,Internet,General,,Resource11,task-12989,T02 Check confirmation of receipt,complete,Group 4
case-5919,T04 Determine confirmation of receipt-complete,Resource01,2011/02/18 19:57:49.808,Variant 1,1,Internet,General,,Resource11,task-12991,T04 Determine confirmation of receipt,complete,Group 3
case-5919,T05 Print and send confirmation of receipt-complete,Resource01,2011/02/18 19:58:44.159,Variant 1,1,Internet,General,,Resource11,task-12992,T05 Print and send confirmation of receipt,complete,Group 2
case-5919,T06 Determine necessity of stop advice-complete,Resource01,2011/02/18 19:59:01.208,Variant 1,1,Internet,General,,Resource11,task-12990,T06 Determine necessity of stop advice,complete,Group 1
case-5919,T10 Determine necessity to stop indication-complete,Resource01,2011/02/18 19:59:51.121,Variant 1,1,Internet,General,,Resource11,task-12993,T10 Determine necessity to stop indication,complete,Group 1
case-5921,Confirmation of receipt-complete,Resource01,2011/02/17 20:26:11.595,Variant 11,11,Internet,General,,Resource11,task-11516,Confirmation of receipt,complete,EMPTY
case-5921,T02 Check confirmation of receipt-complete,Resource01,2011/02/17 20:26:27.011,Variant 11,11,Internet,General,,Resource11,task-12736,T02 Check confirmation of receipt,complete,Group 4
case-5921,T04 Determine confirmation of receipt-complete,Resource01,2011/02/17 20:26:37.683,Variant 11,11,Internet,General,,Resource11,task-12738,T04 Determine confirmation of receipt,complete,Group 3
case-5921,T06 Determine necessity of stop advice-complete,Resource01,2011/02/17 20:26:53.996,Variant 11,11,Internet,General,,Resource11,task-12737,T06 Determine necessity of stop advice,complete,Group 1
case-5921,T05 Print and send confirmation of receipt-complete,Resource01,2011/02/17 20:27:05.458,Variant 11,11,Internet,General,,Resource11,task-12739,T05 Print and send confirmation of receipt,complete,Group 2
case-5921,T10 Determine necessity to stop indication-complete,Resource01,2011/02/17 20:28:23.847,Variant 11,11,Internet,General,,Resource11,task-12740,T10 Determine necessity to stop indication,complete,Group 1
case-5922,Confirmation of receipt-complete,Resource17,2011/02/18 19:23:35.556,Variant 2,2,Internet,General,,Resource17,task-11519,Confirmation of receipt,complete,EMPTY
case-5922,T06 Determine necessity of stop advice-complete,Resource17,2011/02/18 19:24:03.795,Variant 2,2,Internet,General,,Resource17,task-12972,T06 Determine necessity of stop advice,complete,Group 1
case-5922,T10 Determine necessity to stop indication-complete,Resource17,2011/02/18 19:27:14.014,Variant 2,2,Internet,General,,Resource17,task-12973,T10 Determine necessity to stop indication,complete,Group 1
case-5922,T02 Check confirmation of receipt-complete,Resource10,2011/02/18 21:41:43.409,Variant 2,2,Internet,General,,Resource17,task-12971,T02 Check confirmation of receipt,complete,Group 4
case-5922,T04 Determine confirmation of receipt-complete,Resource10,2011/02/18 21:41:57.209,Variant 2,2,Internet,General,,Resource17,task-13056,T04 Determine confirmation of receipt,complete,Group 3
case-5922,T05 Print and send confirmation of receipt-complete,admin1,2011/02/22 23:55:29.516,Variant 2,2,Internet,General,,Resource17,task-13057,T05 Print and send confirmation of receipt,complete,Group 2
case-5923,Confirmation of receipt-complete,Resource07,2011/02/14 17:29:15.391,Variant 1,1,Desk,General,,Resource07,task-11522,Confirmation of receipt,complete,EMPTY
case-5923,T02 Check confirmation of receipt-complete,Resource07,2011/02/14 17:29:48.971,Variant 1,1,Desk,General,,Resource07,task-12092,T02 Check confirmation of receipt,complete,Group 4
case-5923,T04 Determine confirmation of receipt-complete,Resource07,2011/02/14 17:30:04.764,Variant 1,1,Desk,General,,Resource07,task-12094,T04 Determine confirmation of receipt,complete,Group 3
case-5923,T05 Print and send confirmation of receipt-complete,Resource07,2011/02/14 17:30:14.253,Variant 1,1,Desk,General,,Resource07,task-12095,T05 Print and send confirmation of receipt,complete,Group 2
case-5923,T06 Determine necessity of stop advice-complete,Resource07,2011/02/14 17:30:29.648,Variant 1,1,Desk,General,,Resource07,task-12093,T06 Determine necessity of stop advice,complete,Group 1
case-5923,T10 Determine necessity to stop indication-complete,Resource07,2011/02/14 17:30:47.931,Variant 1,1,Desk,General,,Resource07,task-12096,T10 Determine necessity to stop indication,complete,Group 1
case-5926,Confirmation of receipt-complete,admin2,2011/02/10 00:06:38.763,Variant 3,3,Desk,Customer contact,,admin3,task-11526,Confirmation of receipt,complete,Group 1
case-5928,Confirmation of receipt-complete,Resource17,2011/03/16 01:17:26.017,Variant 4,4,Desk,General,,Resource17,task-11533,Confirmation of receipt,complete,EMPTY
case-5928,T02 Check confirmation of receipt-complete,Resource17,2011/03/16 01:25:57.685,Variant 4,4,Desk,General,,Resource17,task-16232,T02 Check confirmation of receipt,complete,EMPTY
case-5928,T06 Determine necessity of stop advice-complete,Resource17,2011/03/16 01:26:08.851,Variant 4,4,Desk,General,,Resource17,task-16233,T06 Determine necessity of stop advice,complete,Group 1
case-5928,T10 Determine necessity to stop indication-complete,Resource17,2011/03/16 01:26:20.939,Variant 4,4,Desk,General,,Resource17,task-16239,T10 Determine necessity to stop indication,complete,Group 1
case-5928,T04 Determine confirmation of receipt-complete,Resource17,2011/03/16 01:27:06.675,Variant 4,4,Desk,General,,Resource17,task-16238,T04 Determine confirmation of receipt,complete,EMPTY
case-5928,T05 Print and send confirmation of receipt-complete,Resource17,2011/03/16 01:27:28.532,Variant 4,4,Desk,General,,Resource17,task-16243,T05 Print and send confirmation of receipt,complete,Group 2
case-5932,Confirmation of receipt-complete,Resource05,2011/02/23 17:59:07.791,Variant 5,5,Desk,General,,Resource05,task-11540,Confirmation of receipt,complete,EMPTY
case-5932,T02 Check confirmation of receipt-complete,Resource05,2011/02/23 17:59:47.945,Variant 5,5,Desk,General,,Resource05,task-13735,T02 Check confirmation of receipt,complete,Group 4
case-5932,T04 Determine confirmation of receipt-complete,Resource05,2011/02/23 18:00:12.959,Variant 5,5,Desk,General,,Resource05,task-13737,T04 Determine confirmation of receipt,complete,Group 3
case-5932,T06 Determine necessity of stop advice-complete,Resource05,2011/02/23 18:02:37.380,Variant 5,5,Desk,General,,Resource05,task-13736,T06 Determine necessity of stop advice,complete,Group 1
case-5932,T10 Determine necessity to stop indication-complete,Resource05,2011/02/23 18:03:05.639,Variant 5,5,Desk,General,,Resource05,task-13739,T10 Determine necessity to stop indication,complete,Group 1
case-5932,T05 Print and send confirmation of receipt-complete,admin1,2011/02/23 20:41:29.984,Variant 5,5,Desk,General,,Resource05,task-13738,T05 Print and send confirmation of receipt,complete,Group 2
case-5941,Confirmation of receipt-complete,Resource02,2011/02/23 01:38:42.897,Variant 4,4,Internet,General,,Resource02,task-11634,Confirmation of receipt,complete,EMPTY
case-5941,T02 Check confirmation of receipt-complete,Resource02,2011/02/23 01:47:45.719,Variant 4,4,Internet,General,,Resource02,task-13712,T02 Check confirmation of receipt,complete,Group 4
case-5941,T06 Determine necessity of stop advice-complete,Resource02,2011/02/23 01:51:11.147,Variant 4,4,Internet,General,,Resource02,task-13713,T06 Determine necessity of stop advice,complete,Group 1
case-5941,T10 Determine necessity to stop indication-complete,Resource02,2011/02/23 01:51:35.046,Variant 4,4,Internet,General,,Resource02,task-13715,T10 Determine necessity to stop indication,complete,Group 1
case-5941,T04 Determine confirmation of receipt-complete,Resource19,2011/02/23 19:44:27.382,Variant 4,4,Internet,General,,Resource02,task-13714,T04 Determine confirmation of receipt,complete,EMPTY
case-5941,T05 Print and send confirmation of receipt-complete,admin1,2011/02/23 21:03:35.307,Variant 4,4,Internet,General,,Resource02,task-13827,T05 Print and send confirmation of receipt,complete,Group 2
case-5942,Confirmation of receipt-complete,Resource18,2011/02/15 01:20:31.973,Variant 2,2,Internet,General,,Resource18,task-11648,Confirmation of receipt,complete,EMPTY
case-5942,T06 Determine necessity of stop advice-complete,Resource18,2011/02/15 01:21:20.653,Variant 2,2,Internet,General,,Resource18,task-12259,T06 Determine necessity of stop advice,complete,Group 1
case-5942,T10 Determine necessity to stop indication-complete,Resource18,2011/02/15 01:21:36.335,Variant 2,2,Internet,General,,Resource18,task-12260,T10 Determine necessity to stop indication,complete,Group 1
case-5942,T02 Check confirmation of receipt-complete,Resource24,2011/02/21 20:44:26.314,Variant 2,2,Internet,General,,Resource18,task-12258,T02 Check confirmation of receipt,complete,EMPTY
case-5942,T04 Determine confirmation of receipt-complete,Resource10,2011/02/22 00:42:33.606,Variant 2,2,Internet,General,,Resource18,task-13316,T04 Determine confirmation of receipt,complete,Group 3
case-5942,T05 Print and send confirmation of receipt-complete,admin1,2011/02/23 20:06:33.728,Variant 2,2,Internet,General,,Resource18,task-13425,T05 Print and send confirmation of receipt,complete,Group 2
case-5943,Confirmation of receipt-complete,Resource02,2011/02/15 00:46:18.518,Variant 4,4,Internet,General,,Resource02,task-11649,Confirmation of receipt,complete,EMPTY
case-5943,T02 Check confirmation of receipt-complete,Resource02,2011/02/15 00:46:36.377,Variant 4,4,Internet,General,,Resource02,task-12241,T02 Check confirmation of receipt,complete,Group 4
case-5943,T06 Determine necessity of stop advice-complete,Resource02,2011/02/15 00:47:01.511,Variant 4,4,Internet,General,,Resource02,task-12242,T06 Determine necessity of stop advice,complete,Group 1
case-5943,T10 Determine necessity to stop indication-complete,Resource02,2011/02/15 00:47:44.760,Variant 4,4,Internet,General,,Resource02,task-12244,T10 Determine necessity to stop indication,complete,Group 1
case-5943,T04 Determine confirmation of receipt-complete,Resource10,2011/02/16 01:43:16.047,Variant 4,4,Internet,General,,Resource02,task-12243,T04 Determine confirmation of receipt,complete,Group 3
case-5943,T05 Print and send confirmation of receipt-complete,admin1,2011/02/16 23:23:01.644,Variant 4,4,Internet,General,,Resource02,task-12417,T05 Print and send confirmation of receipt,complete,Group 2
case-5946,Confirmation of receipt-complete,Resource04,2011/03/01 20:58:34.191,Variant 1,1,Internet,General,,Resource04,task-11744,Confirmation of receipt,complete,EMPTY
case-5946,T02 Check confirmation of receipt-complete,Resource04,2011/03/01 20:58:46.817,Variant 1,1,Internet,General,,Resource04,task-14704,T02 Check confirmation of receipt,complete,Group 4
case-5946,T04 Determine confirmation of receipt-complete,Resource04,2011/03/01 20:58:56.649,Variant 1,1,Internet,General,,Resource04,task-14706,T04 Determine confirmation of receipt,complete,Group 3
case-5946,T05 Print and send confirmation of receipt-complete,admin1,2011/03/02 00:09:46.516,Variant 1,1,Internet,General,,Resource04,task-14707,T05 Print and send confirmation of receipt,complete,Group 2
case-5946,T06 Determine necessity of stop advice-complete,Resource04,2011/03/03 20:52:38.970,Variant 1,1,Internet,General,,Resource04,task-14705,T06 Determine necessity of stop advice,complete,Group 1
case-5946,T10 Determine necessity to stop indication-complete,Resource04,2011/03/03 20:52:52.889,Variant 1,1,Internet,General,,Resource04,task-15073,T10 Determine necessity to stop indication,complete,Group 1
case-5952,Confirmation of receipt-complete,Resource18,2011/02/15 01:30:11.722,Variant 2,2,Internet,General,,Resource18,task-11839,Confirmation of receipt,complete,EMPTY
case-5952,T06 Determine necessity of stop advice-complete,Resource18,2011/02/15 01:30:31.521,Variant 2,2,Internet,General,,Resource18,task-12268,T06 Determine necessity of stop advice,complete,Group 1
case-5952,T10 Determine necessity to stop indication-complete,Resource18,2011/02/15 01:30:44.688,Variant 2,2,Internet,General,,Resource18,task-12269,T10 Determine necessity to stop indication,complete,Group 1
case-5952,T02 Check confirmation of receipt-complete,Resource24,2011/02/21 20:45:07.795,Variant 2,2,Internet,General,,Resource18,task-12267,T02 Check confirmation of receipt,complete,EMPTY
