Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,concept:name,impact,lifecycle:transition,oranization country,org:group,org:role,organization country,organization involved,product,resource country
1-722688743,Queued-Awaiting Assignment,Anson,2012/04/19 13:58:07.000,Variant 15,15,Queued,Medium,Awaiting Assignment,cn,Org line A2,A2_5,,,PROD789,China
1-722688743,Accepted-In Progress,Anson,2012/05/24 11:31:28.000,Variant 15,15,Accepted,Medium,In Progress,cn,Org line A2,A2_5,,,PROD789,China
1-722688743,Completed-Closed,Anson,2012/05/24 11:31:54.000,Variant 15,15,Completed,Medium,Closed,cn,Org line A2,A2_5,,,PROD789,China
1-726517211,Accepted-In Progress,Peter,2012/04/19 15:15:21.000,Variant 136,136,Accepted,Medium,In Progress,be,Org line C,E_5,,,PROD821,Belgium
1-726517211,Accepted-In Progress,Peter,2012/04/19 15:15:49.000,Variant 136,136,Accepted,Medium,In Progress,be,Org line C,E_5,,,PROD821,Belgium
1-726517211,Queued-Awaiting Assignment,Peter,2012/04/19 15:16:09.000,Variant 136,136,Queued,Medium,Awaiting Assignment,be,Org line C,E_5,,,PROD821,Belgium
1-726517211,Accepted-In Progress,Peter,2012/04/19 15:16:24.000,Variant 136,136,Accepted,Medium,In Progress,be,Org line C,E_5,,,PROD821,Belgium
1-726517211,Queued-Awaiting Assignment,Peter,2012/04/19 15:18:34.000,Variant 136,136,Queued,Medium,Awaiting Assignment,be,Org line C,E_1,,,PROD821,Belgium
1-726760342,Accepted-In Progress,Lars,2012/04/19 19:36:37.000,Variant 6,6,Accepted,Low,In Progress,se,Org line C,C_6,,,PROD805,Sweden
1-726760342,Accepted-Wait,Lars,2012/04/19 19:37:20.000,Variant 6,6,Accepted,Low,Wait,se,Org line C,C_6,,,PROD805,Sweden
1-726760342,Completed-Closed,Lars,2012/05/24 17:41:39.000,Variant 6,6,Completed,Low,Closed,se,Org line C,C_6,,,PROD805,Sweden
1-726808501,Accepted-In Progress,Miroslaw,2012/04/19 20:31:06.000,Variant 1,1,Accepted,Medium,In Progress,pl,Org line A2,A2_1,,,PROD756,POLAND
1-726808501,Completed-Closed,Miroslaw,2012/05/23 22:56:52.000,Variant 1,1,Completed,Medium,Closed,pl,Org line A2,A2_1,,,PROD756,POLAND
1-728461114,Accepted-In Progress,Tarun,2012/04/20 19:01:51.000,Variant 6,6,Accepted,High,In Progress,in,Org line C,E_10,,,PROD154,Sweden
1-728461114,Accepted-Wait,Tarun,2012/05/07 21:41:58.000,Variant 6,6,Accepted,High,Wait,in,Org line C,E_10,,,PROD154,Sweden
1-728461114,Completed-Closed,Tarun,2012/05/19 03:14:41.000,Variant 6,6,Completed,High,Closed,in,Org line C,E_10,,,PROD154,Sweden
1-728470722,Accepted-In Progress,Åsa,2012/04/20 20:04:29.000,Variant 137,137,Accepted,Major,In Progress,se,Org line A2,D_1,,,PROD617,Sweden
1-728470722,Accepted-Assigned,Åsa,2012/04/20 20:05:30.000,Variant 137,137,Accepted,Major,Assigned,se,Org line A2,D_1,,,PROD617,Sweden
1-728470722,Accepted-Assigned,Åsa,2012/05/09 19:15:37.000,Variant 137,137,Accepted,Major,Assigned,se,Org line A2,A2_3,,,PROD617,Sweden
1-728470722,Accepted-In Progress,Åsa,2012/05/29 20:18:15.000,Variant 137,137,Accepted,Major,In Progress,se,Org line A2,A2_3,,,PROD617,Sweden
1-728470722,Completed-Closed,Åsa,2012/05/30 15:44:57.000,Variant 137,137,Completed,Major,Closed,se,Org line A2,A2_3,,,PROD617,Sweden
1-728641711,Accepted-In Progress,Stephen,2012/04/21 00:13:58.000,Variant 15,15,Accepted,High,In Progress,us,Org line C,C_6,,,PROD785,USA
1-728641711,Queued-Awaiting Assignment,Stephen,2012/04/21 00:26:35.000,Variant 15,15,Queued,High,Awaiting Assignment,us,Org line C,C_6,,,PROD785,USA
1-728641711,Accepted-In Progress,Stephen,2012/04/24 02:26:56.000,Variant 15,15,Accepted,High,In Progress,us,Org line C,C_6,,,PROD785,USA
1-728641711,Completed-Closed,Stephen,2012/05/14 20:51:02.000,Variant 15,15,Completed,High,Closed,us,Org line C,C_6,,,PROD785,USA
1-729711756,Accepted-In Progress,Maria,2012/04/23 21:24:45.000,Variant 1,1,Accepted,Medium,In Progress,se,Org line A2,A2_4,,,PROD591,Sweden
1-729711756,Completed-Closed,Maria,2012/05/09 23:27:57.000,Variant 1,1,Completed,Medium,Closed,se,Org line A2,A2_4,,,PROD591,Sweden
1-729826369,Accepted-In Progress,Ewa,2012/04/23 22:56:04.000,Variant 1,1,Accepted,High,In Progress,us,Org line G3,,,,PROD98,POLAND
1-729826369,Completed-Closed,Ewa,2012/04/23 22:59:57.000,Variant 1,1,Completed,High,Closed,us,Org line G3,,,,PROD98,POLAND
1-730084841,Queued-Awaiting Assignment,Vesa,2012/04/24 06:48:09.000,Variant 13,13,Queued,Major,Awaiting Assignment,in,Org line C,C_6,,,PROD805,Sweden
1-730084841,Accepted-In Progress,Himanshu,2012/04/24 07:08:35.000,Variant 13,13,Accepted,Major,In Progress,in,Org line C,E_10,,,PROD805,Sweden
1-730084841,Completed-Closed,Himanshu,2012/04/24 07:09:14.000,Variant 13,13,Completed,Major,Closed,in,Org line C,E_10,,,PROD805,Sweden
1-730084875,Accepted-In Progress,Vesa,2012/04/24 07:05:25.000,Variant 5,5,Accepted,Major,In Progress,se,Org line C,C_6,,,PROD805,Sweden
1-730084875,Queued-Awaiting Assignment,Vesa,2012/04/24 07:06:50.000,Variant 5,5,Queued,Major,Awaiting Assignment,se,Org line C,C_6,,,PROD805,Sweden
1-731792664,Accepted-In Progress,Bikshamaiah,2012/04/25 16:34:38.000,Variant 1,1,Accepted,Medium,In Progress,in,Org line C,E_8,,,PROD597,Sweden
1-731792664,Completed-Closed,Bikshamaiah,2012/04/25 17:24:33.000,Variant 1,1,Completed,Medium,Closed,in,Org line C,E_8,,,PROD597,Sweden
1-731908702,Accepted-In Progress,Bikshamaiah,2012/04/25 16:50:00.000,Variant 14,14,Accepted,Medium,In Progress,in,Org line C,E_8,,,PROD597,Sweden
1-731908702,Accepted-In Progress,Bikshamaiah,2012/04/25 17:23:14.000,Variant 14,14,Accepted,Medium,In Progress,in,Org line C,E_8,,,PROD597,Sweden
1-731908702,Completed-Closed,Bikshamaiah,2012/04/30 18:29:39.000,Variant 14,14,Completed,Medium,Closed,in,Org line C,E_8,,,PROD597,Sweden
1-732289301,Accepted-Assigned,Rajkishore,2012/04/26 00:05:30.000,Variant 18,18,Accepted,High,Assigned,in,Org line C,E_7,,,PROD646,INDIA
1-732289301,Accepted-In Progress,Rajkishore,2012/05/22 20:24:08.000,Variant 18,18,Accepted,High,In Progress,in,Org line C,E_7,,,PROD646,INDIA
1-732289301,Completed-Closed,Rajkishore,2012/05/22 20:24:42.000,Variant 18,18,Completed,High,Closed,in,Org line C,E_7,,,PROD646,INDIA
1-732357301,Accepted-In Progress,Rohit,2012/04/26 00:18:15.000,Variant 16,16,Accepted,Medium,In Progress,in,Org line C,E_10,,,PROD802,Sweden
1-732357301,Accepted-Wait,Rohit,2012/04/26 00:59:52.000,Variant 16,16,Accepted,Medium,Wait,in,Org line C,E_10,,,PROD802,Sweden
1-732357301,Accepted-In Progress,Rohit,2012/05/14 19:05:13.000,Variant 16,16,Accepted,Medium,In Progress,in,Org line C,E_10,,,PROD802,Sweden
1-732357301,Completed-Closed,Rohit,2012/05/14 20:27:02.000,Variant 16,16,Completed,Medium,Closed,in,Org line C,E_10,,,PROD802,Sweden
1-733562890,Queued-Awaiting Assignment,Srinivasan,2012/04/27 16:01:45.000,Variant 138,138,Queued,High,Awaiting Assignment,se,Org line B,E_10,,,PROD424,INDIA
1-733562890,Accepted-In Progress,Rijin,2012/04/27 17:08:12.000,Variant 138,138,Accepted,High,In Progress,se,Org line B,E_10,,,PROD424,INDIA
1-733562890,Queued-Awaiting Assignment,Tomas,2012/04/30 21:24:09.000,Variant 138,138,Queued,High,Awaiting Assignment,se,Org line C,C_6,,,PROD424,Sweden
1-733562890,Accepted-In Progress,Kenneth,2012/04/30 22:09:45.000,Variant 138,138,Accepted,High,In Progress,se,Org line C,C_6,,,PROD424,Sweden
1-733562890,Accepted-Wait,Kenneth,2012/05/09 21:03:01.000,Variant 138,138,Accepted,High,Wait,se,Org line C,C_6,,,PROD424,Sweden
1-733562890,Accepted-In Progress,Tomas,2012/05/23 20:55:27.000,Variant 138,138,Accepted,High,In Progress,se,Org line C,C_6,,,PROD424,Sweden
1-733562890,Completed-Closed,Tomas,2012/05/23 20:56:10.000,Variant 138,138,Completed,High,Closed,se,Org line C,C_6,,,PROD424,Sweden
1-736351127,Accepted-In Progress,Praveen,2012/04/30 11:27:00.000,Variant 47,47,Accepted,High,In Progress,in,Org line C,E_10,,,PROD802,Sweden
1-736351127,Queued-Awaiting Assignment,Praveen,2012/04/30 11:31:22.000,Variant 47,47,Queued,High,Awaiting Assignment,in,Org line C,E_10,,,PROD802,Sweden
1-736351127,Queued-Awaiting Assignment,Martin,2012/04/30 12:15:21.000,Variant 47,47,Queued,High,Awaiting Assignment,in,Org line C,C_6,,,PROD802,Sweden
1-736351127,Accepted-In Progress,Martin,2012/04/30 16:34:04.000,Variant 47,47,Accepted,High,In Progress,in,Org line C,C_6,,,PROD802,Sweden
1-736351127,Queued-Awaiting Assignment,Rakesh,2012/04/30 16:34:14.000,Variant 47,47,Queued,High,Awaiting Assignment,in,Org line C,E_10,,,PROD802,Sweden
1-736351127,Accepted-In Progress,Tarun,2012/04/30 16:36:34.000,Variant 47,47,Accepted,High,In Progress,in,Org line C,E_10,,,PROD802,Sweden
1-736351127,Queued-Awaiting Assignment,Rakesh,2012/05/07 19:14:50.000,Variant 47,47,Queued,High,Awaiting Assignment,in,Org line C,E_10,,,PROD802,Sweden
1-736351127,Accepted-In Progress,Tarun,2012/05/07 20:01:53.000,Variant 47,47,Accepted,High,In Progress,in,Org line C,E_10,,,PROD802,Sweden
1-736351127,Completed-Closed,Tarun,2012/05/07 21:40:13.000,Variant 47,47,Completed,High,Closed,in,Org line C,E_10,,,PROD802,Sweden
1-736351222,Accepted-In Progress,Praveen,2012/04/30 11:47:41.000,Variant 47,47,Accepted,High,In Progress,in,Org line C,E_10,,,PROD802,Sweden
1-736351222,Queued-Awaiting Assignment,Praveen,2012/04/30 11:55:51.000,Variant 47,47,Queued,High,Awaiting Assignment,in,Org line C,E_10,,,PROD802,Sweden
1-736351222,Queued-Awaiting Assignment,Martin,2012/04/30 12:13:34.000,Variant 47,47,Queued,High,Awaiting Assignment,in,Org line C,C_6,,,PROD802,Sweden
1-736351222,Accepted-In Progress,Martin,2012/04/30 16:30:38.000,Variant 47,47,Accepted,High,In Progress,in,Org line C,C_6,,,PROD802,Sweden
1-736351222,Queued-Awaiting Assignment,Rakesh,2012/04/30 16:31:32.000,Variant 47,47,Queued,High,Awaiting Assignment,in,Org line C,E_10,,,PROD802,Sweden
1-736351222,Accepted-In Progress,Tarun,2012/04/30 16:36:03.000,Variant 47,47,Accepted,High,In Progress,in,Org line C,E_10,,,PROD802,Sweden
1-736351222,Queued-Awaiting Assignment,Rakesh,2012/05/07 19:16:46.000,Variant 47,47,Queued,High,Awaiting Assignment,in,Org line C,E_10,,,PROD802,Sweden
1-736351222,Accepted-In Progress,Tarun,2012/05/07 20:01:26.000,Variant 47,47,Accepted,High,In Progress,in,Org line C,E_10,,,PROD802,Sweden
1-736351222,Completed-Closed,Tarun,2012/05/07 21:40:44.000,Variant 47,47,Completed,High,Closed,in,Org line C,E_10,,,PROD802,Sweden
1-737323915,Accepted-In Progress,Vaibhav,2012/05/01 15:34:04.000,Variant 10,10,Accepted,Medium,In Progress,us,Org line C,E_4,,,PROD793,Sweden
1-737323915,Accepted-In Progress,Vaibhav,2012/05/01 15:34:46.000,Variant 10,10,Accepted,Medium,In Progress,us,Org line C,E_4,,,PROD793,Sweden
1-737341073,Queued-Awaiting Assignment,Rakesh,2012/05/01 20:55:13.000,Variant 9,9,Queued,High,Awaiting Assignment,se,Org line C,E_10,,,PROD488,Sweden
1-738285921,Accepted-Wait,Alan,2012/05/02 16:46:29.000,Variant 11,11,Accepted,High,Wait,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-738300041,Accepted-In Progress,Prasad,2012/05/02 17:04:02.000,Variant 139,139,Accepted,Medium,In Progress,be,Org line C,E_10,,,PROD509,Sweden
1-738300041,Accepted-Wait,Prasad,2012/05/02 17:09:06.000,Variant 139,139,Accepted,Medium,Wait,be,Org line C,E_10,,,PROD509,Sweden
1-738300041,Queued-Awaiting Assignment,Prasad,2012/05/15 15:44:34.000,Variant 139,139,Queued,Medium,Awaiting Assignment,be,Org line C,E_10,,,PROD509,Sweden
1-738300041,Accepted-In Progress,Jitender,2012/05/15 16:02:01.000,Variant 139,139,Accepted,Medium,In Progress,be,Org line C,E_10,,,PROD509,Sweden
1-738300041,Queued-Awaiting Assignment,Prasad,2012/05/15 16:05:42.000,Variant 139,139,Queued,Medium,Awaiting Assignment,be,Org line C,E_10,,,PROD509,Sweden
1-738300041,Accepted-In Progress,Jitender,2012/05/15 16:06:03.000,Variant 139,139,Accepted,Medium,In Progress,be,Org line C,E_10,,,PROD509,Sweden
1-738300041,Queued-Awaiting Assignment,Miroslaw,2012/05/15 16:13:32.000,Variant 139,139,Queued,Medium,Awaiting Assignment,be,Org line A2,A2_1,,,PROD509,POLAND
1-738300041,Accepted-In Progress,Przemyslaw,2012/05/15 16:28:16.000,Variant 139,139,Accepted,Medium,In Progress,be,Org line A2,A2_1,,,PROD509,POLAND
1-738300041,Queued-Awaiting Assignment,Prasad,2012/05/15 16:37:51.000,Variant 139,139,Queued,Medium,Awaiting Assignment,be,Org line C,E_10,,,PROD509,Sweden
1-738300041,Accepted-In Progress,Jitender,2012/05/15 16:43:51.000,Variant 139,139,Accepted,Medium,In Progress,be,Org line C,E_10,,,PROD509,Sweden
1-738300041,Queued-Awaiting Assignment,Pratap,2012/05/15 17:34:36.000,Variant 139,139,Queued,Medium,Awaiting Assignment,be,Org line C,E_4,,,PROD509,INDIA
1-738300041,Accepted-In Progress,Joacim,2012/05/15 17:51:25.000,Variant 139,139,Accepted,Medium,In Progress,be,Org line C,E_4,,,PROD509,Sweden
1-738300041,Accepted-Wait,Joacim,2012/05/15 18:58:54.000,Variant 139,139,Accepted,Medium,Wait,be,Org line C,E_4,,,PROD509,Sweden
1-738300041,Accepted-In Progress,Przemyslaw,2012/05/22 16:28:28.000,Variant 139,139,Accepted,Medium,In Progress,be,Org line A2,A2_1,,,PROD509,POLAND
1-738300041,Queued-Awaiting Assignment,Gitt,2012/05/22 16:37:42.000,Variant 139,139,Queued,Medium,Awaiting Assignment,be,Org line C,E_2,,,PROD509,Sweden
1-738300041,Accepted-In Progress,Urban,2012/05/22 17:26:41.000,Variant 139,139,Accepted,Medium,In Progress,be,Org line C,E_2,,,PROD509,Sweden
1-738300041,Queued-Awaiting Assignment,Els,2012/05/22 21:29:42.000,Variant 139,139,Queued,Medium,Awaiting Assignment,be,Org line C,C_2,,,PROD509,Belgium
1-738300041,Accepted-Assigned,Jo,2012/05/23 16:34:38.000,Variant 139,139,Accepted,Medium,Assigned,be,Org line C,C_2,,,PROD509,Belgium
1-738300041,Accepted-In Progress,Els,2012/05/23 16:46:31.000,Variant 139,139,Accepted,Medium,In Progress,be,Org line C,E_2,,,PROD509,Belgium
1-738300041,Queued-Awaiting Assignment,Els,2012/05/23 16:48:56.000,Variant 139,139,Queued,Medium,Awaiting Assignment,be,Org line C,C_2,,,PROD509,Belgium
1-738300041,Accepted-Assigned,Lars,2012/05/23 16:50:34.000,Variant 139,139,Accepted,Medium,Assigned,be,Org line C,C_2,,,PROD509,Sweden
1-738300041,Accepted-In Progress,Lars,2012/05/30 21:07:15.000,Variant 139,139,Accepted,Medium,In Progress,be,Org line C,C_2,,,PROD509,Sweden
1-738322892,Accepted-In Progress,Peter,2012/05/02 17:59:57.000,Variant 140,140,Accepted,Medium,In Progress,se,Org line C,E_7,,,PROD802,Sweden
1-738322892,Accepted-In Progress,Peter,2012/05/02 18:00:23.000,Variant 140,140,Accepted,Medium,In Progress,se,Org line C,E_7,,,PROD802,Sweden
1-738322892,Queued-Awaiting Assignment,Peter,2012/05/02 18:02:06.000,Variant 140,140,Queued,Medium,Awaiting Assignment,se,Org line C,E_7,,,PROD802,Sweden
1-738322892,Accepted-In Progress,Peter,2012/05/22 14:12:20.000,Variant 140,140,Accepted,Medium,In Progress,se,Org line C,E_7,,,PROD802,Sweden
1-738322892,Queued-Awaiting Assignment,Rajesh Kumar,2012/05/22 14:14:25.000,Variant 140,140,Queued,Medium,Awaiting Assignment,se,Org line C,E_7,,,PROD802,INDIA
1-738322892,Accepted-In Progress,Rajesh Kumar,2012/05/22 21:17:45.000,Variant 140,140,Accepted,Medium,In Progress,se,Org line C,E_7,,,PROD802,INDIA
1-738322892,Accepted-In Progress,Daniel,2012/06/14 15:53:35.000,Variant 140,140,Accepted,Medium,In Progress,se,Org line C,E_7,,,PROD802,Sweden
1-738322892,Queued-Awaiting Assignment,Anna,2012/06/14 15:57:33.000,Variant 140,140,Queued,Medium,Awaiting Assignment,se,Org line C,E_7,,,PROD802,Sweden
1-738501821,Accepted-In Progress,Peter,2012/05/02 20:47:51.000,Variant 141,141,Accepted,Medium,In Progress,be,Org line C,E_1,,,PROD745,Belgium
1-738501821,Queued-Awaiting Assignment,Peter,2012/05/02 20:50:42.000,Variant 141,141,Queued,Medium,Awaiting Assignment,be,Org line C,E_1,,,PROD745,Belgium
1-738501821,Accepted-In Progress,Mohsin,2012/05/02 20:51:36.000,Variant 141,141,Accepted,Medium,In Progress,be,Org line C,E_5,,,PROD745,INDIA
1-738501821,Queued-Awaiting Assignment,Peter,2012/05/02 20:56:52.000,Variant 141,141,Queued,Medium,Awaiting Assignment,be,Org line C,E_1,,,PROD745,Belgium
1-738501821,Accepted-Assigned,Marie,2012/06/05 17:09:58.000,Variant 141,141,Accepted,Medium,Assigned,be,Org line C,E_1,,,PROD745,Sweden
1-738520030,Accepted-In Progress,Peter,2012/05/02 20:58:29.000,Variant 12,12,Accepted,Medium,In Progress,be,Org line C,E_1,,,PROD745,Belgium
1-738520030,Queued-Awaiting Assignment,Peter,2012/05/02 21:01:11.000,Variant 12,12,Queued,Medium,Awaiting Assignment,be,Org line C,E_1,,,PROD745,Belgium
1-738520030,Accepted-Assigned,Marie,2012/06/05 17:10:21.000,Variant 12,12,Accepted,Medium,Assigned,be,Org line C,E_1,,,PROD745,Sweden
1-738520140,Accepted-In Progress,Peter,2012/05/02 21:04:59.000,Variant 12,12,Accepted,Medium,In Progress,be,Org line C,E_1,,,PROD745,Belgium
1-738520140,Queued-Awaiting Assignment,Peter,2012/05/02 21:06:51.000,Variant 12,12,Queued,Medium,Awaiting Assignment,be,Org line C,E_1,,,PROD745,Belgium
1-738520140,Accepted-Assigned,Marie,2012/06/05 17:10:55.000,Variant 12,12,Accepted,Medium,Assigned,be,Org line C,E_1,,,PROD745,Sweden
1-738520280,Accepted-In Progress,Peter,2012/05/02 21:09:52.000,Variant 12,12,Accepted,Medium,In Progress,be,Org line C,E_1,,,PROD745,Belgium
1-738520280,Queued-Awaiting Assignment,Peter,2012/05/02 21:13:41.000,Variant 12,12,Queued,Medium,Awaiting Assignment,be,Org line C,E_1,,,PROD745,Belgium
1-738520280,Accepted-Assigned,Marie,2012/06/05 17:11:15.000,Variant 12,12,Accepted,Medium,Assigned,be,Org line C,E_1,,,PROD745,Sweden
1-738520420,Accepted-In Progress,Peter,2012/05/02 21:14:31.000,Variant 12,12,Accepted,Medium,In Progress,be,Org line C,E_1,,,PROD745,Belgium
1-738520420,Queued-Awaiting Assignment,Peter,2012/05/02 21:16:08.000,Variant 12,12,Queued,Medium,Awaiting Assignment,be,Org line C,E_1,,,PROD745,Belgium
1-738520420,Accepted-Assigned,Marie,2012/06/05 17:11:33.000,Variant 12,12,Accepted,Medium,Assigned,be,Org line C,E_1,,,PROD745,Sweden
1-738520500,Accepted-In Progress,Peter,2012/05/02 21:26:26.000,Variant 12,12,Accepted,Medium,In Progress,be,Org line C,E_1,,,PROD745,Belgium
1-738520500,Queued-Awaiting Assignment,Peter,2012/05/02 21:27:51.000,Variant 12,12,Queued,Medium,Awaiting Assignment,be,Org line C,E_1,,,PROD745,Belgium
1-738520500,Accepted-Assigned,Marie,2012/06/05 17:11:49.000,Variant 12,12,Accepted,Medium,Assigned,be,Org line C,E_1,,,PROD745,Sweden
1-738538186,Accepted-In Progress,Lars,2012/05/02 21:19:07.000,Variant 2,2,Accepted,Medium,In Progress,se,Org line C,E_3,,,PROD714,Sweden
1-738554050,Accepted-In Progress,Peter,2012/05/02 21:30:23.000,Variant 12,12,Accepted,Medium,In Progress,be,Org line C,E_1,,,PROD745,Belgium
1-738554050,Queued-Awaiting Assignment,Peter,2012/05/02 21:31:59.000,Variant 12,12,Queued,Medium,Awaiting Assignment,be,Org line C,E_1,,,PROD745,Belgium
1-738554050,Accepted-Assigned,Marie,2012/06/05 17:12:04.000,Variant 12,12,Accepted,Medium,Assigned,be,Org line C,E_1,,,PROD745,Sweden
1-738554110,Accepted-In Progress,Peter,2012/05/02 21:34:54.000,Variant 12,12,Accepted,Medium,In Progress,be,Org line C,E_1,,,PROD745,Belgium
1-738554110,Queued-Awaiting Assignment,Peter,2012/05/02 21:36:26.000,Variant 12,12,Queued,Medium,Awaiting Assignment,be,Org line C,E_1,,,PROD745,Belgium
1-738554110,Accepted-Assigned,Marie,2012/06/05 17:12:30.000,Variant 12,12,Accepted,Medium,Assigned,be,Org line C,E_1,,,PROD745,Sweden
1-738820901,Accepted-In Progress,Alice,2012/05/03 05:07:53.000,Variant 3,3,Accepted,Medium,In Progress,br,Org line B,E_3,,,PROD120,Brazil
1-738820901,Accepted-Assigned,Alice,2012/05/03 05:21:30.000,Variant 3,3,Accepted,Medium,Assigned,br,Org line B,E_3,,,PROD120,Brazil
1-738820974,Accepted-In Progress,Alice,2012/05/03 05:20:24.000,Variant 20,20,Accepted,Low,In Progress,br,Org line B,E_3,,,PROD120,Brazil
1-738820974,Accepted-Assigned,Alice,2012/05/03 05:22:01.000,Variant 20,20,Accepted,Low,Assigned,br,Org line B,E_3,,,PROD120,Brazil
1-738820974,Completed-Closed,Alice,2012/05/26 00:38:43.000,Variant 20,20,Completed,Low,Closed,br,Org line B,E_3,,,PROD120,Brazil
1-739196611,Accepted-In Progress,Niklas,2012/05/03 15:25:49.000,Variant 10,10,Accepted,Medium,In Progress,se,Org line C,E_10,,,PROD660,Sweden
1-739196611,Accepted-In Progress,Niklas,2012/05/03 17:52:35.000,Variant 10,10,Accepted,Medium,In Progress,se,Org line C,E_10,,,PROD660,Sweden
1-739220231,Accepted-In Progress,Sameer,2012/05/03 15:32:43.000,Variant 4,4,Accepted,Low,In Progress,in,Org line C,E_4,,,PROD436,INDIA
1-739220231,Accepted-Wait,Sameer,2012/05/09 20:34:20.000,Variant 4,4,Accepted,Low,Wait,in,Org line C,E_4,,,PROD436,INDIA
1-739271601,Accepted-In Progress,Panigrahy,2012/05/03 16:48:58.000,Variant 2,2,Accepted,Low,In Progress,in,Org line A2,D_1,,,PROD611,Sweden
1-739276320,Accepted-In Progress,Venkata,2012/05/03 18:40:49.000,Variant 4,4,Accepted,Medium,In Progress,se,Org line A2,A2_4,,,PROD337,Sweden
1-739276320,Accepted-Wait,Venkata,2012/05/03 18:41:56.000,Variant 4,4,Accepted,Medium,Wait,se,Org line A2,A2_4,,,PROD337,Sweden
1-739323204,Accepted-In Progress,Jesper,2012/05/03 17:38:08.000,Variant 2,2,Accepted,Medium,In Progress,se,Org line C,E_10,,,PROD660,Sweden
1-739385022,Accepted-In Progress,Olof,2012/05/03 18:04:47.000,Variant 142,142,Accepted,Low,In Progress,se,Org line C,E_10,,,PROD660,Sweden
1-739385022,Accepted-In Progress,Olof,2012/05/03 18:05:56.000,Variant 142,142,Accepted,Low,In Progress,se,Org line C,E_10,,,PROD660,Sweden
1-739385022,Accepted-Wait,Olof,2012/05/03 18:07:34.000,Variant 142,142,Accepted,Low,Wait,se,Org line C,E_10,,,PROD660,Sweden
1-739385022,Accepted-In Progress,Olof,2012/05/08 18:56:54.000,Variant 142,142,Accepted,Low,In Progress,se,Org line C,E_10,,,PROD660,Sweden
