Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,(case) channel,(case) department,(case) group,(case) responsible,concept:instance,lifecycle:transition,org:group
case-6653,T04 Determine confirmation of receipt,Resource10,2011/03/30 18:37:24.914,Variant 2,2,Post,General,,Resource06,task-18184,complete,Group 3
case-6653,T05 Print and send confirmation of receipt,admin1,2011/03/31 16:47:54.232,Variant 2,2,Post,General,,Resource06,task-18402,complete,Group 2
case-6655,Confirmation of receipt,Resource06,2011/03/25 19:08:19.522,Variant 2,2,Internet,Experts,,Resource06,task-17734,complete,EMPTY
case-6655,T02 Check confirmation of receipt,Resource06,2011/03/25 19:09:10.583,Variant 2,2,Internet,Experts,,Resource06,task-17802,complete,Group 4
case-6655,T06 Determine necessity of stop advice,Resource06,2011/03/25 19:11:46.960,Variant 2,2,Internet,Experts,,Resource06,task-17804,complete,Group 1
case-6655,T10 Determine necessity to stop indication,Resource06,2011/03/25 19:14:25.646,Variant 2,2,Internet,Experts,,Resource06,task-17806,complete,Group 1
case-6655,T04 Determine confirmation of receipt,Resource10,2011/03/25 21:09:20.531,Variant 2,2,Internet,Experts,,Resource06,task-17805,complete,Group 3
case-6655,T05 Print and send confirmation of receipt,admin1,2011/03/30 00:09:09.097,Variant 2,2,Internet,Experts,,Resource06,task-17855,complete,Group 2
case-6668,Confirmation of receipt,Resource04,2011/04/01 17:19:25.794,Variant 2,2,Post,General,,Resource04,task-17819,complete,EMPTY
case-6668,T02 Check confirmation of receipt,Resource04,2011/04/01 17:19:41.913,Variant 2,2,Post,General,,Resource04,task-18763,complete,Group 4
case-6668,T06 Determine necessity of stop advice,Resource04,2011/04/01 17:20:07.958,Variant 2,2,Post,General,,Resource04,task-18764,complete,Group 1
case-6668,T10 Determine necessity to stop indication,Resource04,2011/04/01 17:20:27.801,Variant 2,2,Post,General,,Resource04,task-18766,complete,Group 1
case-6668,T04 Determine confirmation of receipt,Resource10,2011/04/01 17:41:17.414,Variant 2,2,Post,General,,Resource04,task-18765,complete,Group 3
case-6668,T05 Print and send confirmation of receipt,admin1,2011/04/06 23:11:49.127,Variant 2,2,Post,General,,Resource04,task-18779,complete,Group 2
case-6672,Confirmation of receipt,Resource22,2011/03/31 23:46:08.599,Variant 2,2,Post,General,,Resource22,task-17862,complete,EMPTY
case-6672,T02 Check confirmation of receipt,Resource22,2011/03/31 23:47:53.750,Variant 2,2,Post,General,,Resource22,task-18726,complete,EMPTY
case-6672,T06 Determine necessity of stop advice,Resource22,2011/03/31 23:49:45.086,Variant 2,2,Post,General,,Resource22,task-18727,complete,Group 1
case-6672,T10 Determine necessity to stop indication,Resource22,2011/03/31 23:50:06.604,Variant 2,2,Post,General,,Resource22,task-18731,complete,Group 1
case-6672,T04 Determine confirmation of receipt,Resource22,2011/04/06 22:34:52.128,Variant 2,2,Post,General,,Resource22,task-18730,complete,EMPTY
case-6672,T05 Print and send confirmation of receipt,admin1,2011/04/06 22:48:34.988,Variant 2,2,Post,General,,Resource22,task-19347,complete,Group 2
case-6678,Confirmation of receipt,Resource04,2011/03/31 16:56:25.924,Variant 2,2,Internet,General,,Resource04,task-17872,complete,EMPTY
case-6678,T02 Check confirmation of receipt,Resource04,2011/03/31 16:56:47.445,Variant 2,2,Internet,General,,Resource04,task-18577,complete,Group 4
case-6678,T06 Determine necessity of stop advice,Resource04,2011/03/31 21:43:50.888,Variant 2,2,Internet,General,,Resource04,task-18578,complete,Group 1
case-6678,T10 Determine necessity to stop indication,Resource04,2011/03/31 21:44:05.203,Variant 2,2,Internet,General,,Resource04,task-18672,complete,Group 1
case-6678,T04 Determine confirmation of receipt,Resource10,2011/03/31 23:14:04.582,Variant 2,2,Internet,General,,Resource04,task-18579,complete,Group 3
case-6678,T05 Print and send confirmation of receipt,admin1,2011/04/06 22:28:47.705,Variant 2,2,Internet,General,,Resource04,task-18703,complete,Group 2
case-6680,Confirmation of receipt,Resource13,2011/04/08 19:38:20.410,Variant 2,2,Internet,General,,Resource13,task-17893,complete,EMPTY
case-6680,T02 Check confirmation of receipt,Resource13,2011/04/08 19:39:29.184,Variant 2,2,Internet,General,,Resource13,task-19671,complete,EMPTY
case-6680,T06 Determine necessity of stop advice,Resource13,2011/04/08 19:39:48.397,Variant 2,2,Internet,General,,Resource13,task-19672,complete,Group 1
case-6680,T10 Determine necessity to stop indication,Resource13,2011/04/08 19:40:09.484,Variant 2,2,Internet,General,,Resource13,task-19674,complete,Group 1
case-6680,T04 Determine confirmation of receipt,Resource10,2011/04/11 17:05:31.787,Variant 2,2,Internet,General,,Resource13,task-19673,complete,Group 3
case-6680,T05 Print and send confirmation of receipt,Resource13,2011/04/11 17:35:39.496,Variant 2,2,Internet,General,,Resource13,task-19779,complete,EMPTY
case-6748,Confirmation of receipt,Resource13,2011/04/11 19:21:13.656,Variant 2,2,Internet,General,,Resource13,task-18294,complete,EMPTY
case-6748,T02 Check confirmation of receipt,Resource13,2011/04/11 19:22:01.725,Variant 2,2,Internet,General,,Resource13,task-19817,complete,EMPTY
case-6748,T06 Determine necessity of stop advice,Resource13,2011/04/11 20:03:41.676,Variant 2,2,Internet,General,,Resource13,task-19818,complete,Group 1
case-6748,T10 Determine necessity to stop indication,Resource13,2011/04/11 20:04:02.394,Variant 2,2,Internet,General,,Resource13,task-19848,complete,Group 1
case-6748,T04 Determine confirmation of receipt,Resource10,2011/04/12 16:25:41.283,Variant 2,2,Internet,General,,Resource13,task-19819,complete,Group 3
case-6748,T05 Print and send confirmation of receipt,admin1,2011/04/12 23:47:08.548,Variant 2,2,Internet,General,,Resource13,task-19947,complete,Group 2
case-6786,Confirmation of receipt,Resource06,2011/04/06 22:58:48.017,Variant 2,2,Internet,General,,Resource06,task-18683,complete,EMPTY
case-6786,T02 Check confirmation of receipt,Resource06,2011/04/06 22:59:02.983,Variant 2,2,Internet,General,,Resource06,task-19352,complete,Group 4
case-6786,T06 Determine necessity of stop advice,Resource06,2011/04/06 22:59:35.465,Variant 2,2,Internet,General,,Resource06,task-19353,complete,Group 1
case-6786,T10 Determine necessity to stop indication,Resource06,2011/04/06 23:09:40.166,Variant 2,2,Internet,General,,Resource06,task-19355,complete,Group 1
case-6786,T04 Determine confirmation of receipt,admin1,2011/04/21 20:15:45.418,Variant 2,2,Internet,General,,Resource06,task-19354,complete,EMPTY
case-6786,T05 Print and send confirmation of receipt,admin1,2011/04/21 20:15:57.226,Variant 2,2,Internet,General,,Resource06,task-21835,complete,Group 2
case-6957,Confirmation of receipt,Resource13,2011/04/13 18:53:05.329,Variant 2,2,Internet,General,,Resource13,task-20039,complete,EMPTY
case-6957,T02 Check confirmation of receipt,Resource13,2011/04/13 18:53:52.557,Variant 2,2,Internet,General,,Resource13,task-20220,complete,EMPTY
case-6957,T06 Determine necessity of stop advice,Resource13,2011/04/13 18:54:16.536,Variant 2,2,Internet,General,,Resource13,task-20221,complete,Group 1
case-6957,T10 Determine necessity to stop indication,Resource13,2011/04/13 18:54:33.659,Variant 2,2,Internet,General,,Resource13,task-20223,complete,Group 1
case-6957,T04 Determine confirmation of receipt,Resource10,2011/04/15 22:56:28.069,Variant 2,2,Internet,General,,Resource13,task-20222,complete,Group 3
case-6957,T05 Print and send confirmation of receipt,admin1,2011/04/18 23:17:21.141,Variant 2,2,Internet,General,,Resource13,task-20659,complete,Group 2
case-7053,Confirmation of receipt,Resource17,2011/05/30 21:39:34.619,Variant 2,2,Internet,General,,Resource17,task-20810,complete,EMPTY
case-7053,T02 Check confirmation of receipt,Resource17,2011/05/30 21:39:50.681,Variant 2,2,Internet,General,,Resource17,task-27123,complete,Group 4
case-7053,T06 Determine necessity of stop advice,Resource17,2011/05/30 21:40:00.596,Variant 2,2,Internet,General,,Resource17,task-27124,complete,Group 1
case-7053,T10 Determine necessity to stop indication,Resource17,2011/05/30 21:40:15.683,Variant 2,2,Internet,General,,Resource17,task-27126,complete,Group 1
case-7053,T04 Determine confirmation of receipt,Resource17,2011/05/30 21:40:54.484,Variant 2,2,Internet,General,,Resource17,task-27125,complete,Group 3
case-7053,T05 Print and send confirmation of receipt,Resource17,2011/05/30 21:41:15.724,Variant 2,2,Internet,General,,Resource17,task-27131,complete,Group 2
case-7129,Confirmation of receipt,Resource13,2011/04/27 16:14:55.727,Variant 2,2,Internet,General,,Resource13,task-21617,complete,EMPTY
case-7129,T02 Check confirmation of receipt,Resource13,2011/04/27 16:15:44.066,Variant 2,2,Internet,General,,Resource13,task-22216,complete,EMPTY
case-7129,T06 Determine necessity of stop advice,Resource13,2011/04/27 16:16:01.424,Variant 2,2,Internet,General,,Resource13,task-22217,complete,Group 1
case-7129,T10 Determine necessity to stop indication,Resource13,2011/04/27 16:16:41.954,Variant 2,2,Internet,General,,Resource13,task-22219,complete,Group 1
case-7129,T04 Determine confirmation of receipt,Resource10,2011/04/27 17:20:27.017,Variant 2,2,Internet,General,,Resource13,task-22218,complete,Group 3
case-7129,T05 Print and send confirmation of receipt,admin1,2011/04/28 23:23:59.707,Variant 2,2,Internet,General,,Resource13,task-22290,complete,Group 2
case-7266,Confirmation of receipt,Resource13,2011/05/03 20:58:50.048,Variant 2,2,Internet,General,,Resource13,task-22750,complete,EMPTY
case-7266,T02 Check confirmation of receipt,Resource13,2011/05/03 20:59:36.876,Variant 2,2,Internet,General,,Resource13,task-23463,complete,EMPTY
case-7266,T06 Determine necessity of stop advice,Resource13,2011/05/04 15:13:08.933,Variant 2,2,Internet,General,,Resource13,task-23464,complete,Group 1
case-7266,T10 Determine necessity to stop indication,Resource13,2011/05/04 15:13:31.070,Variant 2,2,Internet,General,,Resource13,task-23574,complete,Group 1
case-7266,T04 Determine confirmation of receipt,Resource10,2011/05/09 16:24:46.118,Variant 2,2,Internet,General,,Resource13,task-23465,complete,Group 3
case-7266,T05 Print and send confirmation of receipt,admin1,2011/05/11 20:10:41.963,Variant 2,2,Internet,General,,Resource13,task-23850,complete,Group 2
case-7425,Confirmation of receipt,Resource18,2011/06/17 22:28:42.453,Variant 2,2,Post,General,,Resource18,task-23997,complete,EMPTY
case-7425,T02 Check confirmation of receipt,Resource18,2011/06/17 22:31:43.842,Variant 2,2,Post,General,,Resource18,task-28995,complete,Group 4
case-7425,T06 Determine necessity of stop advice,Resource18,2011/06/17 22:32:02.649,Variant 2,2,Post,General,,Resource18,task-28996,complete,Group 1
case-7425,T10 Determine necessity to stop indication,Resource18,2011/06/17 22:32:31.221,Variant 2,2,Post,General,,Resource18,task-29000,complete,Group 1
case-7425,T04 Determine confirmation of receipt,Resource18,2011/06/17 22:32:48.654,Variant 2,2,Post,General,,Resource18,task-28999,complete,Group 3
case-7425,T05 Print and send confirmation of receipt,Resource18,2011/06/17 22:33:05.734,Variant 2,2,Post,General,,Resource18,task-29002,complete,Group 2
case-7497,Confirmation of receipt,Resource13,2011/05/20 19:19:41.410,Variant 2,2,Desk,General,,Resource13,task-24929,complete,EMPTY
case-7497,T02 Check confirmation of receipt,Resource13,2011/05/20 19:20:28.356,Variant 2,2,Desk,General,,Resource13,task-25828,complete,EMPTY
case-7497,T06 Determine necessity of stop advice,Resource13,2011/05/20 19:49:32.796,Variant 2,2,Desk,General,,Resource13,task-25829,complete,Group 1
case-7497,T10 Determine necessity to stop indication,Resource13,2011/05/20 19:49:46.080,Variant 2,2,Desk,General,,Resource13,task-25831,complete,Group 1
case-7497,T04 Determine confirmation of receipt,Resource10,2011/05/26 16:37:42.971,Variant 2,2,Desk,General,,Resource13,task-25830,complete,Group 3
case-7497,T05 Print and send confirmation of receipt,admin1,2011/05/28 00:42:41.664,Variant 2,2,Desk,General,,Resource13,task-26360,complete,Group 2
case-7565,Confirmation of receipt,Resource13,2011/05/24 15:14:18.292,Variant 2,2,Internet,General,,Resource13,task-25290,complete,EMPTY
case-7565,T02 Check confirmation of receipt,Resource13,2011/05/24 15:15:21.853,Variant 2,2,Internet,General,,Resource13,task-26134,complete,EMPTY
case-7565,T06 Determine necessity of stop advice,Resource13,2011/05/24 15:15:36.573,Variant 2,2,Internet,General,,Resource13,task-26135,complete,Group 1
case-7565,T10 Determine necessity to stop indication,Resource13,2011/05/24 15:15:54.256,Variant 2,2,Internet,General,,Resource13,task-26137,complete,Group 1
case-7565,T04 Determine confirmation of receipt,Resource10,2011/05/26 16:41:27.038,Variant 2,2,Internet,General,,Resource13,task-26136,complete,Group 3
case-7565,T05 Print and send confirmation of receipt,admin1,2011/05/28 00:36:58.131,Variant 2,2,Internet,General,,Resource13,task-26362,complete,Group 2
case-7590,Confirmation of receipt,Resource05,2011/05/30 17:38:37.698,Variant 2,2,Desk,General,,Resource05,task-25435,complete,EMPTY
case-7590,T02 Check confirmation of receipt,Resource05,2011/05/30 17:39:32.529,Variant 2,2,Desk,General,,Resource05,task-26906,complete,Group 4
case-7590,T06 Determine necessity of stop advice,Resource05,2011/05/30 17:39:45.400,Variant 2,2,Desk,General,,Resource05,task-26907,complete,Group 1
case-7590,T10 Determine necessity to stop indication,Resource05,2011/05/30 17:40:02.614,Variant 2,2,Desk,General,,Resource05,task-26909,complete,Group 1
case-7590,T04 Determine confirmation of receipt,Resource05,2011/05/30 17:40:16.266,Variant 2,2,Desk,General,,Resource05,task-26908,complete,Group 3
case-7590,T05 Print and send confirmation of receipt,Resource05,2011/05/30 17:40:29.230,Variant 2,2,Desk,General,,Resource05,task-26911,complete,Group 2
case-7631,Confirmation of receipt,Resource17,2011/05/26 22:24:20.017,Variant 2,2,Internet,General,,Resource17,task-25835,complete,EMPTY
case-7631,T02 Check confirmation of receipt,Resource17,2011/05/26 22:24:59.277,Variant 2,2,Internet,General,,Resource17,task-26513,complete,EMPTY
case-7631,T06 Determine necessity of stop advice,Resource17,2011/05/26 22:25:11.419,Variant 2,2,Internet,General,,Resource17,task-26514,complete,Group 1
case-7631,T10 Determine necessity to stop indication,Resource17,2011/05/26 22:25:29.587,Variant 2,2,Internet,General,,Resource17,task-26516,complete,Group 1
case-7631,T04 Determine confirmation of receipt,Resource10,2011/05/27 06:55:04.881,Variant 2,2,Internet,General,,Resource17,task-26515,complete,Group 3
case-7631,T05 Print and send confirmation of receipt,admin1,2011/05/28 00:38:33.295,Variant 2,2,Internet,General,,Resource17,task-26615,complete,Group 2
case-7632,Confirmation of receipt,Resource02,2011/05/31 17:36:11.980,Variant 2,2,Internet,General,,Resource02,task-25874,complete,EMPTY
case-7632,T02 Check confirmation of receipt,Resource02,2011/05/31 17:36:32.347,Variant 2,2,Internet,General,,Resource02,task-27260,complete,Group 4
case-7632,T06 Determine necessity of stop advice,Resource02,2011/05/31 17:36:50.205,Variant 2,2,Internet,General,,Resource02,task-27261,complete,Group 1
case-7632,T10 Determine necessity to stop indication,Resource02,2011/05/31 17:37:11.068,Variant 2,2,Internet,General,,Resource02,task-27263,complete,Group 1
case-7632,T04 Determine confirmation of receipt,Resource02,2011/05/31 17:37:32.864,Variant 2,2,Internet,General,,Resource02,task-27262,complete,Group 3
case-7632,T05 Print and send confirmation of receipt,Resource02,2011/05/31 17:37:49.357,Variant 2,2,Internet,General,,Resource02,task-27265,complete,Group 2
case-7958,Confirmation of receipt,Resource05,2011/06/09 20:28:41.018,Variant 2,2,Internet,General,,Resource05,task-28234,complete,EMPTY
case-7958,T02 Check confirmation of receipt,Resource05,2011/06/09 20:29:10.337,Variant 2,2,Internet,General,,Resource05,task-28508,complete,Group 4
case-7958,T06 Determine necessity of stop advice,Resource05,2011/06/09 20:29:36.488,Variant 2,2,Internet,General,,Resource05,task-28509,complete,Group 1
case-7958,T10 Determine necessity to stop indication,Resource05,2011/06/09 20:36:18.648,Variant 2,2,Internet,General,,Resource05,task-28511,complete,Group 1
case-7958,T04 Determine confirmation of receipt,Resource05,2011/06/09 20:40:21.057,Variant 2,2,Internet,General,,Resource05,task-28510,complete,EMPTY
case-7958,T05 Print and send confirmation of receipt,Resource05,2011/06/09 21:44:54.995,Variant 2,2,Internet,General,,Resource05,task-28516,complete,EMPTY
case-8344,Confirmation of receipt,Resource27,2011/06/30 20:37:49.667,Variant 2,2,Internet,General,Group 5,Resource05,task-30434,complete,Group 1
